 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1  -195890.5689  -196126.2686  -196126.2686******************  0.00000
    2  -195956.0295  -196072.4582  -196072.4582  1.31351*********  0.00000
    3  -195558.7892  -195807.5517  -195807.5517  3.54812*********  0.00000
    4  -181044.5335  -180499.5177  -180499.5177 34.55350*********  0.00000
    5  -195287.3364  -195224.3960  -195224.3960  6.30840*********  0.00000
    6  -195867.0300  -195878.6840  -195878.6840  2.27179*********  0.00000
    7  -195886.0663  -195894.7808  -195894.7808  1.58761908.98430  0.00000
    8  -195889.2008  -195904.2215  -195904.2215  0.83962965.59191  0.00000
    9  -195888.2197  -195870.5060  -195870.5060  2.65495*********  0.00000
   10  -195897.4202  -195897.0609  -195897.0609  0.91548*********  0.00000
   11  -195911.8060  -195910.2960  -195910.2960  0.11451116.66696  0.00000
   12  -195912.7774  -195912.5497  -195912.5497  0.05098 91.95546  0.00000
   13  -195913.4756  -195913.0029  -195913.0029  0.07879 26.77867  0.00000
   14  -195913.4006  -195913.5468  -195913.5468  0.02326 49.11686  0.00000
   15  -195913.6421  -195913.3930  -195913.3930  0.01933 33.19464  0.00000
   16  -195913.4472  -195913.7210  -195913.7210  0.01357 12.35760  0.00000
   17  -195913.5582  -195913.4140  -195913.4140  0.01894 55.54749  0.00000
   18  -195913.6085  -195913.6240  -195913.6240  0.00774 74.35436  0.00000
   19  -195913.4228  -195913.4325  -195913.4325  0.00528 28.68532  0.00000
   20  -195913.5618  -195913.6199  -195913.6199  0.00357 20.32350  0.00000
   21  -195913.3347  -195913.3997  -195913.3997  0.00313 36.99353  0.00000
   22  -195913.5567  -195913.5311  -195913.5311  0.00293 12.56599  0.00000
   23  -195913.4849  -195913.5189  -195913.5189  0.00122 13.54581  0.00000
   24  -195913.2999  -195913.3094  -195913.3094  0.00265  6.01117  0.00000
   25  -195913.3470  -195913.3563  -195913.3563  0.00085  6.00114  0.00000
   26  -195913.3018  -195913.3061  -195913.3061  0.00090  3.75444  0.00000
   27  -195913.3941  -195913.3918  -195913.3918  0.00155  0.83251  0.00000
