 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1  -196274.1762  -195870.7678  -195870.7678  1.99999  1.99999  0.00000
    2  -196120.3509  -195819.1207  -195819.1207  3.25114  1.79998  0.00000
    3  -189294.5871  -187124.2502  -187124.2502 31.24282 12.31367  0.00000
    4  -181085.2572  -180007.7478  -180007.7478 31.98627  5.16761  0.00000
    5  -192178.2404  -192232.2077  -192232.2077 17.36456  6.95978  0.00000
    6  -195256.7083  -195304.4948  -195304.4948  6.83165  0.77519  0.00000
    7  -195559.1316  -195589.3948  -195589.3948  4.37407  1.44164  0.00000
    8  -195692.5241  -195669.1435  -195669.1435  1.40615  0.29724  0.00000
    9  -195716.9974  -195721.3080  -195721.3080  0.59866  0.09523  0.00000
   10  -195727.3857  -195725.9115  -195725.9115  0.47715  0.27330  0.00000
   11  -195732.2140  -195730.0377  -195730.0377  0.38519  0.06490  0.00000
   12  -195734.0363  -195732.8608  -195732.8608  0.18743  0.02978  0.00000
   13  -195734.3752  -195733.9089  -195733.9089  0.12782  0.00802  0.00000
   14  -195735.8018  -195734.4471  -195734.4471  0.09273  0.01933  0.00000
   15  -195735.5369  -195735.6363  -195735.6363  0.04302  0.02257  0.00000
   16  -195735.8605  -195735.6328  -195735.6328  0.02608  0.00454  0.00000
   17  -195735.7576  -195735.8317  -195735.8317  0.01113  0.00725  0.00000
   18  -195735.6529  -195735.7756  -195735.7756  0.00632  0.00327  0.00000
   19  -195735.7326  -195735.6784  -195735.6784  0.00608  0.00098  0.00000
   20  -195735.6253  -195735.7170  -195735.7170  0.00478  0.00206  0.00000
   21  -195735.6375  -195735.6363  -195735.6363  0.00155  0.00031  0.00000
   22  -195735.6404  -195735.6374  -195735.6374  0.00120  0.00064  0.00000
   23  -195735.6476  -195735.6401  -195735.6401  0.00037  0.00030  0.00000
   24  -195735.6564  -195735.6471  -195735.6471  0.00034  0.00016  0.00000
   25  -195735.6514  -195735.6552  -195735.6552  0.00031  0.00009  0.00000
   26  -195735.6573  -195735.6522  -195735.6522  0.00023  0.00012  0.00000
   27  -195735.6570  -195735.6566  -195735.6566  0.00020  0.00006  0.00000
   28  -195735.6571  -195735.6569  -195735.6569  0.00011  0.00007  0.00000
   29  -195735.6560  -195735.6572  -195735.6572  0.00006  0.00002  0.00000
    1  -195741.8306  -195735.6561  -195735.6561  0.02367  0.08339  0.00000
    2  -195709.6822  -195727.9649  -195727.9649  0.69676  0.27296  0.00000
    3  -195662.4883  -195641.7765  -195641.7765  2.02272  0.20215  0.00000
    4  -195735.9736  -195736.6355  -195736.6355  0.04461  0.01440  0.00000
    5  -195736.0788  -195736.2684  -195736.2684  0.01810  0.00360  0.00000
    6  -195736.1115  -195736.1350  -195736.1350  0.01300  0.00102  0.00000
