 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.9590   -99541.1296   -99541.1296   0.02554   0.00000  0.00000
    2   -99540.9438   -99541.1270   -99541.1270   0.02562   0.00000  0.00000
    3   -99540.8701   -99541.1242   -99541.1242   0.02213   0.00000  0.00000
    4   -99541.0648   -99541.1029   -99541.1029   0.01540   0.00000  0.00000
    5   -99541.2544   -99541.0978   -99541.0978   0.01443   0.00000  0.00000
    6   -99540.9537   -99541.1170   -99541.1170   0.01395   0.00000  0.00000
    7   -99540.9885   -99541.1132   -99541.1132   0.01357   0.00000  0.00000
    8   -99541.0773   -99541.0477   -99541.0477   0.00615   0.00000  0.00000
    9   -99541.0746   -99541.0727   -99541.0727   0.00832   0.00000  0.00000
   10   -99541.0598   -99541.0530   -99541.0530   0.00227   0.00000  0.00000
   11   -99541.0686   -99541.0503   -99541.0503   0.00137   0.00000  0.00000
   12   -99541.0705   -99541.0501   -99541.0501   0.00138   0.00000  0.00000
   13   -99541.0824   -99541.0500   -99541.0500   0.00116   0.00000  0.00000
   14   -99541.0472   -99541.0520   -99541.0520   0.00143   0.00000  0.00000
   15   -99541.0357   -99541.0522   -99541.0522   0.00129   0.00000  0.00000
   16   -99541.0370   -99541.0518   -99541.0518   0.00094   0.00000  0.00000
   17   -99541.0429   -99541.0515   -99541.0515   0.00053   0.00000  0.00000
   18   -99541.0383   -99541.0512   -99541.0512   0.00042   0.00000  0.00000
   19   -99541.0388   -99541.0508   -99541.0508   0.00043   0.00000  0.00000
   20   -99541.0428   -99541.0500   -99541.0500   0.00044   0.00000  0.00000
   21   -99541.0452   -99541.0496   -99541.0496   0.00039   0.00000  0.00000
   22   -99541.0466   -99541.0487   -99541.0487   0.00020   0.00000  0.00000
   23   -99541.0454   -99541.0484   -99541.0484   0.00015   0.00000  0.00000
   24   -99541.0512   -99541.0482   -99541.0482   0.00013   0.00000  0.00000
   25   -99541.0505   -99541.0484   -99541.0484   0.00012   0.00000  0.00000
   26   -99541.0504   -99541.0485   -99541.0485   0.00012   0.00000  0.00000
   27   -99541.0494   -99541.0485   -99541.0485   0.00012   0.00000  0.00000
   28   -99541.0501   -99541.0486   -99541.0486   0.00011   0.00000  0.00000
   29   -99541.0489   -99541.0488   -99541.0488   0.00005   0.00000  0.00000
